text,label
"And I know , my lord , If law , authority , and power deny not , It will go hard with poor Antonio .",1
Is it your dear friend that is thus in trouble ?,1
What sum owes he the Jew ?,1
"For me , three thousand ducats .",1
"What , no more ?",1
Pay him six thousand and deface the bond !,1
You shall have gold To pay the petty debt twenty times over .,1
"When it is paid , bring your true friend along .",1
My maid Nerissa and myself meantime Will live as maids and widows .,1
"Bid your friends welcome , show a merry cheer .",1
But let me hear the letter of your friend .,1
"Sweet Bassanio , my ships have all miscarried .",1
My creditors grow cruel .,1
My estate is very low .,1
My bond to the Jew is forfeit .,1
"Notwithstanding , use your pleasure .",1
"If your love do not persuade you to come , let not my letter."" O love , dispatch all business and be gone !",1
"Since I have your good leave to go away , I will make haste .",1
"But till I come again , No bed shall e'er be guilty of my stay , No rest be interposer 'twixt us twain .",1
"Jailer , look to him .",1
This is the fool that lent out money gratis .,1
"Jailer , look to him .",1
"Hear me yet , good Shylock .",1
"I pray thee , hear me speak .",1
I'll have my bond .,1
I will not hear thee speak .,1
"I'll have my bond , and therefore speak no more .",1
"I'll not be made a soft and dull-eyed fool To shake the head , relent and sigh , and yield To Christian intercessors .",1
Follow not .,1
I'll have no speaking .,1
I will have my bond .,1
It is the most impenetrable cur That ever kept with men .,1
Let him alone .,1
I'll follow him no more with bootless prayers .,1
He seeks my life .,1
His reason well I know .,1
I oft delivered from his forfeitures Many that have at times made moan to me .,1
Therefore he hates me .,1
I am sure the duke Will never grant this forfeiture to hold .,1
Therefore go .,1
"These griefs and losses have so bated me , That I shall hardly spare a pound of flesh Tomorrow to my bloody creditor. , Well , jailer , on. , Pray God Bassanio come To see me pay his debt , and then I care not .",1
"Lorenzo , I commit into your hands The husbandry and manage of my house Until my lord's return .",1
"Madam , with all my heart .",1
I shall obey you in all fair commands .,1
My people do already know my mind And will acknowledge you and Jessica In place of Lord Bassanio and myself .,1
So fare you well till we shall meet again .,1
"Fare you well , Jessica .",1
"Now , Balthazar , As I have ever found thee honest true , So let me find thee still .",1
Sometimes from her eyes I did receive fair speechless messages .,1
"Her name is Portia , nothing undervalued To Cato's daughter , Brutus ' Portia .",1
I shall be there before thee .,1
"Madam , I go with all convenient speed .",1
"Come on , Nerissa , I have work in hand That you yet know not of .",1
We'll see our husbands Before they think of us .,1
Shall they see us ?,1
"They shall , Nerissa , but in such a habit That they shall think we are accomplished With that we lack .",1
"And twenty of these puny lies I'll tell , That men shall swear I have discontinued school Above a twelvemonth .",1
I have within my mind A thousand raw tricks of these bragging jacks Which I will practice .,1
"Why , shall we turn to men ?",1
"Fie , what a question's that If thou wert near a lewd interpreter !",1
"But come , I'll tell thee all my whole device When I am in my coach , which stays for us At the park gate .",1
"And therefore haste away , For we must measure twenty miles today .",1
"Yes , truly , for look you , the sins of the father are to be laid upon the children .",1
Therefore I promise ye I fear you .,1
"I was always plain with you , and so now I speak my agitation of the matter .",1
"Therefore be o ' good cheer , for truly I think you are damned .",1
"There is but one hope in it that can do you any good , and that is but a kind of bastard hope neither .",1
"And what hope is that , I pray thee ?",1
"Marry , you may partly hope that your father got you not , that you are not the Jew's daughter .",1
That were a kind of bastard hope indeed .,1
So the sins of my mother should be visited upon me .,1
Truly then I fear you are damned both by father and mother .,1
"Thus when I shun Scylla your father , I fall into Charybdis your mother .",1
"Well , you are gone both ways .",1
I shall be saved by my husband .,1
He hath made me a Christian .,1
"Truly , the more to blame he .",1
"We were Christians eno ' before , e'en as many as could well live one by another .",1
This making Christians will raise the price of hogs .,1
"If we grow all to be pork-eaters , we shall not shortly have a rasher on the coals for money .",1
"I'll tell my husband , Launcelot , what you say .",1
Here he comes .,1
"I shall grow jealous of you shortly , Launcelot , if you thus get my wife into corners .",1
"Nay , you need not fear us , Lorenzo .",1
Launcelot and I are out .,1
"He tells me flatly there is no mercy for me in heaven because I am a Jew's daughter , and he says you are no good member of the commonwealth , for in converting Jews to Christians you raise the price of pork .",1
I shall answer that better to the commonwealth than you can the getting up of the Negro's belly .,1
It is much that the Moor should be more than reason .,1
"I think the best grace of wit will shortly turn into silence , and discourse grow commendable in none only but parrots .",1
"That is done , sir .",1
They have all stomachs .,1
"Goodly Lord , what a wit-snapper are you !",1
Wilt thou show the whole wealth of thy wit in an instant ?,1
"For the table , sir , it shall be served in .",1
"For the meat , sir , it shall be covered .",1
"For your coming in to dinner , sir , why , let it be as humours and conceits shall govern .",1
"O dear discretion , how his words are suited !",1
"How cheerest thou , Jessica ?",1
How dost thou like the Lord Bassanio's wife ?,1
Past all expressing .,1
"And if on earth he do not merit it , In reason he should never come to heaven .",1
"Why , if two gods should play some heavenly match And on the wager lay two earthly women , And Portia one , there must be something else Pawned with the other , for the poor rude world Hath not her fellow .",1
Even such a husband Hast thou of me as she is for a wife .,1
First let us go to dinner .,1
"Nay , let me praise you while I have a stomach .",1
"No , pray thee , let it serve for table talk .",1
"What , is Antonio here ?",1
"Ready , so please your grace .",1
I am sorry for thee .,1
"Thou art come to answer A stony adversary , an inhuman wretch Uncapable of pity , void and empty From any dram of mercy .",1
I have heard Your grace hath ta'en great pains to qualify His rigorous course .,1
"But since he stands obdurate And that no lawful means can carry me Out of his envy's reach , I do oppose My patience to his fury , and am armed To suffer with a quietness of spirit The very tyranny and rage of his .",1
"Go , one , and call the Jew into the court .",1
He is ready at the door .,1
"He comes , my lord .",1
"We all expect a gentle answer , Jew .",1
"I have possessed your grace of what I purpose , And by our holy Sabbath have I sworn To have the due and forfeit of my bond .",1
"If you deny it , let the danger light Upon your charter and your city's freedom .",1
You'll ask me why I rather choose to have A weight of carrion flesh than to receive Three thousand ducats .,1
I'll not answer that But say it is my humour .,1
Is it answered ?,1
What if my house be troubled with a rat And I be pleased to give ten thousand ducats To have it baned ?,1
"What , are you answered yet ?",1
"Some men there are love not a gaping pig , Some that are mad if they behold a cat , And others , when the bagpipe sings i ' th ' nose , Can not contain their urine .",1
Are you answered ?,1
"This is no answer , thou unfeeling man , To excuse the current of thy cruelty .",1
I am not bound to please thee with my answers .,1
Do all men kill the things they do not love ?,1
"What , wouldst thou have a serpent sting thee twice ?",1
"You may as well do anything most hard , As seek to soften that , than which what's harder ? , His Jewish heart .",1
I would have my bond .,1
"How shalt thou hope for mercy , rendering none ?",1
"What judgment shall I dread , doing no wrong ?",1
"You have among you many a purchased slave , Which , like your asses and your dogs and mules , You use in abject and in slavish parts Because you bought them .",1
"Shall I say to you , ""Let them be free !",1
Marry them to your heirs !,1
Why sweat they under burdens ?,1
"Let their beds Be made as soft as yours and let their palates Be seasoned with such viands"" ?",1
"You will answer , ""The slaves are ours."" So do I answer you .",1
The pound of flesh which I demand of him Is dearly bought .,1
Tis mine and I will have it .,1
"If you deny me , fie upon your law , There is no force in the decrees of Venice .",1
I stand for judgment .,1
"By my troth , Nerissa , my little body is aweary of this great world .",1
"And yet for aught I see , they are as sick that surfeit with too much as they that starve with nothing .",1
"It is no mean happiness , therefore , to be seated in the mean .",1
"Good sentences , and well pronounced .",1
They would be better if well followed .,1
It is a good divine that follows his own instructions .,1
But this reasoning is not in the fashion to choose me a husband .,1
"Is it not hard , Nerissa , that I can not choose one nor refuse none ?",1
"Upon my power I may dismiss this court , Unless Bellario , a learned doctor , Whom I have sent for to determine this , Come here today .",1
Bring us the letter .,1
Call the messenger .,1
"Good cheer , Antonio !",1
"What , man , courage yet !",1
"The Jew shall have my flesh , blood , bones and all , Ere thou shalt lose for me one drop of blood .",1
"I am a tainted wether of the flock , Meetest for death .",1
"The weakest kind of fruit Drops earliest to the ground , and so let me .",1
"You can not better be employed , Bassanio , Than to live still and write mine epitaph .",1
"Came you from Padua , from Bellario ?",1
"From both , my lord .",1
Bellario greets your grace .,1
To cut the forfeiture from that bankrupt there .,1
"Not on thy sole , but on thy soul , harsh Jew , Thou makest thy knife keen .",1
"But no metal can , No , not the hangman's axe , bear half the keenness Of thy sharp envy .",1
Can no prayers pierce thee ?,1
"No , none that thou hast wit enough to make .",1
Thou almost makest me waver in my faith To hold opinion with Pythagoras That souls of animals infuse themselves Into the trunks of men .,1
"Thy currish spirit Governed a wolf who , hanged for human slaughter , Even from the gallows did his fell soul fleet , And whilst thou layest in thy unhallowed dam Infused itself in thee , for thy desires Are wolvish , bloody , starved , and ravenous .",1
"Till thou canst rail the seal from off my bond , Thou but offend'st thy lungs to speak so loud .",1
"Repair thy wit , good youth , or it will fall To cureless ruin .",1
I stand here for law .,1
This letter from Bellario doth commend A young and learned doctor to our court .,1
Where is he ?,1
He attendeth here hard by To know your answer whether you'll admit him .,1
"With all my heart. , Some three or four of you Go give him courteous conduct to this place. , Meantime the court shall hear Bellario's letter .",1
His name is Balthazar .,1
"I leave him to your gracious acceptance , whose trial shall better publish his commendation."" You hear the learned Bellario , what he writes .",1
Come you from old Bellario ?,1
"I did , my lord .",1
You are welcome .,1
Take your place .,1
Are you acquainted with the difference That holds this present question in the court ?,1
I am informed thoroughly of the cause .,1
"Antonio and old Shylock , both stand forth .",1
Is your name Shylock ?,1
Shylock is my name .,1
"Of a strange nature is the suit you follow , Yet in such rule that the Venetian law Can not impugn you as you do proceed. , Ay , so he says .",1
Do you confess the bond ?,1
I do .,1
Then must the Jew be merciful .,1
On what compulsion must I ?,1
Tell me that .,1
The quality of mercy is not strained .,1
It droppeth as the gentle rain from heaven Upon the place beneath .,1
It is twice blessed : It blesseth him that gives and him that takes .,1
Tis mightiest in the mightiest .,1
It becomes The throned monarch better than his crown .,1
And earthly power doth then show likest God's When mercy seasons justice .,1
"I have spoke thus much To mitigate the justice of thy plea , Which if thou follow , this strict court of Venice Must needs give sentence 'gainst the merchant there .",1
My deeds upon my head .,1
"I crave the law , The penalty , and forfeit of my bond .",1
Is he not able to discharge the money ?,1
"If that will not suffice , I will be bound to pay it ten times o'er , On forfeit of my hands , my head , my heart .",1
There is no power in Venice Can alter a decree established .,1
"Twill be recorded for a precedent , And many an error by the same example Will rush into the state .",1
It can not be .,1
"I pray you , let me look upon the bond .",1
"Shylock , there's thrice thy money offered thee .",1
"An oath , an oath , I have an oath in heaven .",1
Shall I lay perjury upon my soul ?,1
"No , not for Venice .",1
"And lawfully by this the Jew may claim A pound of flesh to be by him cut off Nearest the merchant's heart. , Be merciful .",1
Take thrice thy money .,1
Bid me tear the bond .,1
When it is paid according to the tenor .,1
It doth appear you are a worthy judge .,1
You know the law .,1
"I charge you by the law , Whereof you are a well-deserving pillar , Proceed to judgment .",1
By my soul I swear There is no power in the tongue of man To alter me .,1
I stay here on my bond .,1
Most heartily I do beseech the court To give the judgment .,1
"Why then , thus it is : You must prepare your bosom for his knife .",1
O noble judge !,1
O excellent young man !,1
"For the intent and purpose of the law Hath full relation to the penalty , Which here appeareth due upon the bond .",1
Tis very true .,1
O wise and upright judge !,1
How much more elder art thou than thy looks !,1
"Ay , his breast .",1
"Nearest his heart"" , those are the very words .",1
It is so .,1
Are there balance here to weigh The flesh ?,1
I have them ready .,1
"Have by some surgeon , Shylock , on your charge , To stop his wounds lest he do bleed to death .",1
Is it so nominated in the bond ?,1
"It is not so expressed , but what of that ?",1
Twere good you do so much for charity .,1
I can not find it .,1
Tis not in the bond .,1
But little .,1
"I am armed and well prepared. , Give me your hand , Bassanio .",1
Fare you well .,1
"Grieve not that I am fall'n to this for you , For herein Fortune shows herself more kind Than is her custom .",1
"Repent but you that you shall lose your friend , And he repents not that he pays your debt .",1
"For if the Jew do cut but deep enough , I'll pay it presently with all my heart .",1
"Antonio , I am married to a wife Which is as dear to me as life itself .",1
"But life itself , my wife , and all the world Are not with me esteemed above thy life .",1
"I would lose all , ay , sacrifice them all Here to this devil , to deliver you .",1
Your wife would give you little thanks for that If she were by to hear you make the offer .,1
"I have a wife , whom I protest I love .",1
"I would she were in heaven , so she could Entreat some power to change this currish Jew .",1
Tis well you offer it behind her back .,1
These be the Christian husbands .,1
I have a daughter .,1
"The court awards it , and the law doth give it .",1
Most rightful judge !,1
And you must cut this flesh from off his breast .,1
"The law allows it , and the court awards it .",1
"Most learned judge , a sentence !",1
"Come , prepare .",1
Tarry a little .,1
There is something else .,1
This bond doth give thee here no jot of blood .,1
"The words expressly are ""a pound of flesh."" Take then thy bond , take thou thy pound of flesh , But in the cutting it if thou dost shed One drop of Christian blood , thy lands and goods Are by the laws of Venice confiscate Unto the state of Venice .",1
Is that the law ?,1
Thyself shalt see the act .,1
"For as thou urgest justice , be assured Thou shalt have justice more than thou desirest .",1
I take this offer then : pay the bond thrice And let the Christian go .,1
Here is the money .,1
Soft !,1
The Jew shall have all justice .,1
"Soft , no haste .",1
He shall have nothing but the penalty .,1
Therefore prepare thee to cut off the flesh .,1
"Shed thou no blood , nor cut thou less nor more But just a pound of flesh .",1
"If thou takest more Or less than a just pound , be it but so much As makes it light or heavy in the substance Or the division of the twentieth part Of one poor scruple , nay , if the scale do turn But in the estimation of a hair , Thou diest and all thy goods are confiscate .",1
"A second Daniel ! , A Daniel , Jew !",1
"Now , infidel , I have you on the hip .",1
Why doth the Jew pause ?,1
Take thy forfeiture .,1
"Give me my principal , and let me go .",1
I have it ready for thee .,1
Here it is .,1
"Your father was ever virtuous , and holy men at their death have good inspirations .",1
"I pray thee , overname them .",1
"First , there is the Neapolitan prince .",1
I am much afeard my lady his mother played false with a smith .,1
Then there is the County Palatine .,1
"He doth nothing but frown , as who should say , ""An you will not have me , choose."" He hears merry tales and smiles not .",1
"I fear he will prove the weeping philosopher when he grows old , being so full of unmannerly sadness in his youth .",1
I had rather be married to a death's-head with a bone in his mouth than to either of these .,1
God defend me from these two !,1
"How say you by the French lord , Monsieur le Bon ?",1
He hath refused it in the open court .,1
He shall have merely justice and his bond .,1
"Thou shalt have nothing but the forfeiture To be so taken at thy peril , Jew .",1
"Why then , the devil give him good of it !",1
I'll stay no longer question .,1
"Tarry , Jew .",1
The law hath yet another hold on you .,1
"It is enacted in the laws of Venice , If it be proved against an alien That by direct or indirect attempts He seek the life of any citizen , The party 'gainst the which he doth contrive Shall seize one half his goods .",1
"The other half Comes to the privy coffer of the state , And the offender's life lies in the mercy Of the Duke only 'gainst all other voice .",1
"Down , therefore , and beg mercy of the Duke .",1
Therefore thou must be hanged at the state's charge .,1
"That thou shalt see the difference of our spirit , I pardon thee thy life before thou ask it .",1
"For half thy wealth , it is Antonio's .",1
"The other half comes to the general state , Which humbleness may drive unto a fine .",1
"Ay , for the state , not for Antonio .",1
"Nay , take my life and all .",1
Pardon not that .,1
You take my house when you do take the prop That doth sustain my house .,1
You take my life When you do take the means whereby I live .,1
"What mercy can you render him , Antonio ?",1
"A halter gratis , nothing else , for God's sake .",1
"So please my lord the duke and all the court , To quit the fine for one half of his goods I am content , so he will let me have The other half in use to render it Upon his death unto the gentleman That lately stole his daughter .",1
"Two things provided more : that for this favor He presently become a Christian ; The other , that he do record a gift Here in the court , of all he dies possessed , Unto his son Lorenzo and his daughter .",1
"He shall do this , or else I do recant The pardon that I late pronounced here .",1
"Art thou contented , Jew ?",1
What dost thou say ?,1
I am content .,1
"I pray you , give me leave to go from hence .",1
I am not well .,1
"Send the deed after me , And I will sign it .",1
"Get thee gone , but do it .",1
"I must away this night toward Padua , And it is meet I presently set forth .",1
"I am sorry that your leisure serves you not. , Antonio , gratify this gentleman , For in my mind you are much bound to him .",1
"And stand indebted , over and above , In love and service to you evermore .",1
He is well paid that is well satisfied .,1
"And I , delivering you , am satisfied , And therein do account myself well paid .",1
My mind was never yet more mercenary .,1
"I pray you , know me when we meet again .",1
"I wish you well , and so I take my leave .",1
"Take some remembrance of us as a tribute , Not as a fee .",1
"This ring , good sir , alas , it is a trifle .",1
I will not shame myself to give you this .,1
I will have nothing else but only this .,1
And now methinks I have a mind to it .,1
There's more depends on this than on the value .,1
"The dearest ring in Venice will I give you , And find it out by proclamation .",1
"Only for this , I pray you , pardon me .",1
"I see , sir , you are liberal in offers .",1
"You taught me first to beg , and now methinks You teach me how a beggar should be answered .",1
"Good sir , this ring was given me by my wife .",1
"And when she put it on , she made me vow That I should neither sell nor give nor lose it .",1
That 'scuse serves many men to save their gifts .,1
"An if your wife be not a madwoman , And know how well I have deserved the ring , She would not hold out enemy forever For giving it to me .",1
"Well , peace be with you .",1
"My Lord Bassanio , let him have the ring .",1
"Come , you and I will thither presently .",1
And in the morning early will we both Fly toward Belmont .,1
"Come , Antonio .",1
Inquire the Jew's house out .,1
"Give him this deed , And let him sign it .",1
"We'll away tonight , And be a day before our husbands home .",1
This deed will be well welcome to Lorenzo .,1
"Furthermore , I pray you show my youth old Shylock's house .",1
That will I do .,1
"Away , make haste .",1
Thou know'st where I will tarry .,1
The moon shines bright .,1
"In such a night as this , When the sweet wind did gently kiss the trees And they did make no noise , in such a night Troilus methinks mounted the Trojan walls And sighed his soul toward the Grecian tents Where Cressid lay that night .",1
"In such a night Did young Lorenzo swear he loved her well , Stealing her soul with many vows of faith , And ne'er a true one .",1
"In such a night Did pretty Jessica , like a little shrew , Slander her love , and he forgave it her .",1
"But , hark , I hear the footing of a man .",1
Who comes so fast in silence of the night ?,1
A friend .,1
A friend ?,1
What friend ?,1
"Your name , I pray you , friend ?",1
"Stephano is my name , and I bring word My mistress will before the break of day Be here at Belmont .",1
"She doth stray about By holy crosses , where she kneels and prays For happy wedlock hours .",1
Who comes with her ?,1
None but a holy hermit and her maid .,1
"I pray you , is my master yet returned ?",1
"Sola , sola !",1
"Wo , ha , ho !",1
"Sola , sola !",1
Who calls ?,1
Sola !,1
Did you see Master Lorenzo ?,1
"Leave holloaing , man .",1
Here .,1
Sola !,1
"Where , where ?",1
Here .,1
Tell him there's a post come from my master with his horn full of good news .,1
My master will be here ere morning .,1
"Sweet soul , let's in , and there expect their coming .",1
And yet no matter .,1
God made him and therefore let him pass for a man .,1
"In truth , I know it is a sin to be a mocker , but he ! , why , he hath a horse better than the Neapolitan's , a better bad habit of frowning than the Count Palatine .",1
"What say you then to Falconbridge , the young baron of England ?",1
"You know I say nothing to him , for he understands not me , nor I him .",1
"He hath neither Latin , French , nor Italian , and you will come into the court and swear that I have a poor pennyworth in the English .",1
"He is a proper man's picture , but alas , who can converse with a dumb show ?",1
How oddly he is suited !,1
"I think he bought his doublet in Italy , his round hose in France , his bonnet in Germany , and his behavior everywhere .",1
"What think you of the Scottish lord , his neighbor ?",1
How sweet the moonlight sleeps upon this bank !,1
Here will we sit and let the sounds of music Creep in our ears .,1
Soft stillness and the night Become the touches of sweet harmony .,1
"Sit , Jessica .",1
Look how the floor of heaven Is thick inlaid with patens of bright gold .,1
"Come ho , and wake Diana with a hymn !",1
"With sweetest touches pierce your mistress ' ear , And draw her home with music .",1
I am never merry when I hear sweet music .,1
"The motions of his spirit are dull as night , And his affections dark as Erebus .",1
Let no such man be trusted .,1
Mark the music .,1
That light we see is burning in my hall .,1
How far that little candle throws his beams !,1
So shines a good deed in a naughty world .,1
When the moon shone we did not see the candle .,1
So doth the greater glory dim the less .,1
"A substitute shines brightly as a king Until a king be by , and then his state Empties itself , as doth an inland brook Into the main of waters .",1
"Music , hark .",1
"It is your music , madam , of the house .",1
"Nothing is good , I see , without respect .",1
How many things by season seasoned are To their right praise and true perfection !,1
Peace !,1
How the moon sleeps with Endymion And would not be awaked .,1
"That is the voice , Or I am much deceived , of Portia .",1
"He knows me as the blind man knows the cuckoo , By the bad voice .",1
"Dear lady , welcome home .",1
"We have been praying for our husbands ' welfare , Which speed , we hope , the better for our words .",1
Are they returned ?,1
"Go in , Nerissa .",1
"Give order to my servants that they take No note at all of our being absent hence. , Nor you , Lorenzo. , Jessica , nor you .",1
I hear his trumpet .,1
This night methinks is but the daylight sick .,1
It looks a little paler .,1
Tis a day Such as the day is when the sun is hid .,1
"I thank you , madam .",1
Give welcome to my friend .,1
"This is the man , this is Antonio , To whom I am so infinitely bound .",1
"Sir , you are very welcome to our house .",1
"It must appear in other ways than words , Therefore I scant this breathing courtesy .",1
"A quarrel , ho , already ?",1
What's the matter ?,1
"About a hoop of gold , a paltry ring That she did give me , whose posy was For all the world like cutler's poetry Upon a knife , ""Love me and leave me not."" What talk you of the posy or the value ?",1
"You swore to me when I did give it you That you would wear it till your hour of death , And that it should lie with you in your grave .",1
Gave it a judge's clerk !,1
"He will , an if he live to be a man .",1
"Ay , if a woman live to be a man .",1
I could not for my heart deny it him .,1
"You were to blame , I must be plain with you , To part so slightly with your wife's first gift , A thing stuck on with oaths upon your finger And so riveted with faith unto your flesh .",1
I gave my love a ring and made him swear Never to part with it .,1
And here he stands .,1
I dare be sworn for him he would not leave it Nor pluck it from his finger for the wealth That the world masters .,1
"Now in faith , Gratiano , You give your wife too unkind a cause of grief .",1
"An 'twere to me , I should be mad at it .",1
My Lord Bassanio gave his ring away Unto the judge that begged it and indeed Deserved it too .,1
"And then the boy , his clerk , That took some pains in writing , he begged mine .",1
And neither man nor master would take aught But the two rings .,1
What ring gave you my lord ?,1
"Not that , I hope , which you received of me .",1
If I could add a lie unto a fault I would deny it .,1
but you see my finger Hath not the ring upon it .,1
It is gone .,1
"Sweet Portia , If you did know to whom I gave the ring , If you did know for whom I gave the ring , And would conceive for what I gave the ring , And how unwillingly I left the ring When naught would be accepted but the ring , You would abate the strength of your displeasure .",1
"If you had known the virtue of the ring , Or half her worthiness that gave the ring , Or your own honor to contain the ring , You would not then have parted with the ring .",1
Nerissa teaches me what to believe .,1
I'll die for 't but some woman had the ring .,1
"What should I say , sweet lady ?",1
I was enforced to send it after him .,1
Let not that doctor e'er come near my house !,1
"Since he hath got the jewel that I loved , And that which you did swear to keep for me , I will become as liberal as you .",1
"I'll not deny him anything I have , No , not my body , nor my husband's bed .",1
"Know him I shall , I am well sure of it .",1
Lie not a night from home .,1
Watch me like Argus .,1
"If you do not , if I be left alone , Now , by mine honor , which is yet mine own , I'll have that doctor for my bedfellow .",1
I am th ' unhappy subject of these quarrels .,1
"Sir , grieve not you .",1
"Portia , forgive me this enforced wrong , And in the hearing of these many friends I swear to thee , even by thine own fair eyes Wherein I see myself , Mark you but that !",1
"In both my eyes he doubly sees himself , In each eye , one .",1
"Swear by your double self , And there's an oath of credit !",1
"Nay , but hear me .",1
"Pardon this fault , and by my soul I swear I never more will break an oath with thee .",1
"I once did lend my body for his wealth , Which but for him that had your husband's ring Had quite miscarried .",1
"By heaven , it is the same I gave the doctor !",1
I had it of him .,1
"What , are we cuckolds ere we have deserved it ?",1
"Speak not so grossly. , You are all amazed .",1
I am dumb .,1
"Ay , but the clerk that never means to do it Unless he live until he be a man .",1
"Sweet lady , you have given me life and living .",1
"How like you the young German , the Duke of Saxony's nephew ?",1
"Very vilely in the morning , when he is sober , and most vilely in the afternoon , when he is drunk .",1
"When he is best he is a little worse than a man , and when he is worst he is little better than a beast .",1
"I will do any thing , Nerissa , ere I'll be married to a sponge .",1
"You need not fear , lady , the having any of these lords .",1
And I pray God grant them a fair departure .,1
"Do you not remember , lady , in your father's time a Venetian , a scholar and a soldier , that came hither in company of the Marquess of Montferrat ?",1
"How now , Lorenzo ?",1
My clerk hath some good comforts too for you .,1
"Ay , and I'll give them him without a fee .",1
"Fair ladies , you drop manna in the way Of starved people .",1
"It is almost morning , And yet I am sure you are not satisfied Of these events at full .",1
"Let us go in , And charge us there upon interr'gatories , And we will answer all things faithfully .",1
Let it be so .,1
"The first interr'gatory That my Nerissa shall be sworn on is Whether till the next night she had rather stay , Or go to bed now , being two hours to day .",1
"But were the day come , I should wish it dark , That I were couching with the doctor's clerk .",1
"True , madam .",1
"He , of all the men that ever my foolish eyes looked upon , was the best deserving a fair lady .",1
"I remember him well , and I remember him worthy of thy praise .",1
"How now , what news ?",1
"The four strangers seek for you , madam , to take their leave .",1
"And there is a forerunner come from a fifth , the Prince of Morocco , who brings word the prince his master will be here tonight .",1
"If I could bid the fifth welcome with so good a heart as I can bid the other four farewell , I should be glad of his approach .",1
"If he have the condition of a saint and the complexion of a devil , I had rather he should shrive me than wive me .",1
"Come , Nerissa. ,",1
"Three thousand ducats , well .",1
"Ay , sir , for three months .",1
"For three months , well .",1
"For the which , as I told you , Antonio shall be bound .",1
"Antonio shall become bound , well .",1
May you stead me ?,1
Will you pleasure me ?,1
Shall I know your answer ?,1
"Three thousand ducats for three months , and Antonio bound .",1
Your answer to that ?,1
Antonio is a good man .,1
Have you heard any imputation to the contrary ?,1
Yet his means are in supposition .,1
"He hath an argosy bound to Tripolis , another to the Indies .",1
"I understand moreover , upon the Rialto , he hath a third at Mexico , a fourth for England , and other ventures he hath squandered abroad .",1
"But ships are but boards , sailors but men .",1
"There be land rats and water rats , water thieves and land thieves , I mean pirates , and then there is the peril of waters , winds , and rocks .",1
The man is notwithstanding sufficient .,1
Be assured you may .,1
This is Signor Antonio .,1
"In sooth , I know not why I am so sad .",1
It wearies me ; you say it wearies you .,1
"Believe me , sir , had I such venture forth , The better part of my affections would Be with my hopes abroad .",1
And every object that might make me fear Misfortune to my ventures out of doubt Would make me sad .,1
"Shylock , do you hear ?",1
"I am debating of my present store , And by the near guess of my memory I can not instantly raise up the gross Of full three thousand ducats .",1
What of that ?,1
"Tubal , a wealthy Hebrew of my tribe , Will furnish me .",1
But soft !,1
How many months Do you desire ?,1
"Shylock , albeit I neither lend nor borrow By taking nor by giving of excess , Yet to supply the ripe wants of my friend , I'll break a custom .",1
"Ay , ay , three thousand ducats .",1
And for three months .,1
"I had forgot , three months .",1
You told me so .,1
I do never use it .,1
"When Jacob grazed his uncle Laban's sheep , This Jacob from our holy Abram was , As his wise mother wrought in his behalf , The third possessor , ay , he was the third , And what of him ?",1
Did he take interest ?,1
"This was a venture , sir , that Jacob served for , A thing not in his power to bring to pass But swayed and fashioned by the hand of heaven .",1
Or is your gold and silver ewes and rams ?,1
"But note me , signor ,",1
"An evil soul producing holy witness Is like a villain with a smiling cheek , A goodly apple rotten at the heart .",1
"Oh , what a goodly outside falsehood hath !",1
"Three months from twelve , then .",1
Let me see .,1
"The rate , Well , Shylock , shall we be beholding to you ?",1
"Signor Antonio , many a time and oft In the Rialto you have rated me About my moneys and my usances .",1
"You call me misbeliever , cutthroat dog , And spet upon my Jewish gaberdine , And all for use of that which is mine own .",1
"Well then , it now appears you need my help .",1
"Go to , then !",1
"You come to me and you say , ""Shylock , we would have moneys."" You say so ! , You , that did void your rheum upon my beard And foot me as you spurn a stranger cur Over your threshold !",1
Moneys is your suit .,1
What should I say to you ?,1
"Should I not say , ""Hath a dog money ?",1
"Is it possible A cur can lend three thousand ducats ? "" Or Shall I bend low and in a bondman's key With bated breath and whispering humbleness Say this :",1
"If thou wilt lend this money , lend it not As to thy friends , for when did friendship take A breed for barren metal of his friend ?",1
"But lend it rather to thine enemy , Who , if he break , thou mayst with better face Exact the penalty .",1
"Why , look you how you storm !",1
"I would be friends with you and have your love , Forget the shames that you have stained me with , Supply your present wants and take no doit Of usance for my moneys , and you'll not hear me !",1
This is kind I offer .,1
This were kindness .,1
This kindness will I show .,1
"Go with me to a notary , seal me there Your single bond , and , in a merry sport , If you repay me not on such a day , In such a place , such sum or sums as are Expressed in the condition , let the forfeit Be nominated for an equal pound Of your fair flesh , to be cut off and taken In what part of your body pleaseth me .",1
"Content , in faith .",1
"I'll seal to such a bond , And say there is much kindness in the Jew .",1
You shall not seal to such a bond for me !,1
I'll rather dwell in my necessity .,1
"Within these two months , that's a month before This bond expires , I do expect return Of thrice three times the value of this bond .",1
"A pound of man's flesh taken from a man Is not so estimable , profitable neither , As flesh of muttons , beefs , or goats .",1
"If he will take it , so .",1
"If not , adieu .",1
And for my love I pray you wrong me not .,1
"Yes , Shylock , I will seal unto this bond .",1
Then meet me forthwith at the notary's .,1
"Give him direction for this merry bond , And I will go and purse the ducats straight , See to my house left in the fearful guard Of an unthrifty knave , and presently I will be with you .",1
"Hie thee , gentle Jew .",1
My ships come home a month before the day .,1
"I would not change this hue Except to steal your thoughts , my gentle queen .",1
